node_id,temperature,humidity,pressure
2,25.123,40.036,101000.016
2,25.166999999999998,42.47,101000.023
2,27.503,40.742,101002.445
2,26.43,40.753,101001.141
2,25.209,41.286,101000.211
2,25.921,42.327,101001.633
2,25.987,40.046,101000.141
2,26.665,40.083,101001.898
2,25.325,40.69,101000.758
2,25.028000000000002,40.39,101001.656
2,25.124000000000002,40.579,101000.016
2,27.089000000000002,41.674,101001.461
2,26.991,40.019,101002.195
2,27.294,41.521,101002.406
2,25.109,40.342,101000.867
2,25.022,41.89,101000.023
2,27.505,40.025,101001.45300000001
2,25.075,40.007,101000.039
2,25.018,40.025,101000.06199999999
2,26.287,41.755,101000.242
2,25.324,40.006,101000.031
2,27.266,40.201,101000.352
2,27.295,42.156000000000006,101002.219
2,26.015,42.437,101001.961
2,27.162,42.273,101002.32
2,25.084,40.018,101000.07
2,25.755,40.486999999999995,101001.82
2,25.081,42.166000000000004,101002.461
2,25.929000000000002,40.246,101002.469
2,26.666999999999998,40.009,101002.45300000001
3,26.471999999999998,42.119,101000.305
3,26.87,40.007,101002.156
3,27.365,40.01,101000.008
3,25.451,40.025999999999996,101002.508
3,27.129,40.57,101000.008
3,25.201999999999998,41.701,101000.25
3,25.025,40.04,101000.516
3,25.03,40.508,101002.367
3,25.006,41.952,101000.391
3,25.451,41.03,101000.461
3,25.291,40.171,101002.508
3,25.05,42.266999999999996,101002.398
3,25.006999999999998,40.549,101000.367
3,27.294,40.094,101000.32
3,26.899,40.038000000000004,101001.516
3,27.041,40.711,101000.17199999999
3,25.011999999999997,40.395,101001.45300000001
3,25.028000000000002,41.867,101002.055
3,26.843000000000004,40.071999999999996,101000.039
3,25.612,40.22,101000.016
3,25.014,40.066,101000.67199999999
3,27.435,42.246,101000.055
3,25.403000000000002,40.916,101000.156
3,27.471,40.015,101000.133
3,25.291,41.551,101000.031
3,25.291999999999998,42.193000000000005,101001.859
3,25.008000000000003,42.505,101001.273
3,26.873,41.567,101000.023
3,25.302,40.38,101000.95300000001
3,25.715999999999998,41.949,101000.242
4,26.076999999999998,40.13,101002.508
4,26.805999999999997,40.052,101001.06199999999
4,25.029,40.018,101001.977
4,27.048000000000002,40.009,101000.016
4,26.467,40.874,101001.641
4,25.009,40.078,101001.383
4,26.58,40.059,101000.859
4,25.013,40.152,101000.031
4,25.18,40.008,101001.383
4,26.924,42.496,101001.06199999999
4,25.018,40.233000000000004,101000.17199999999
4,27.340999999999998,40.996,101000.211
4,25.525,42.265,101000.023
4,25.073,40.301,101000.109
4,25.015,40.014,101001.43800000001
4,25.531,40.128,101000.008
4,27.019000000000002,41.711000000000006,101000.008
4,27.438000000000002,41.651,101000.031
4,25.008000000000003,42.504,101000.609
4,25.509,42.5,101002.148
4,27.223000000000003,42.196000000000005,101000.359
4,26.68,41.933,101001.67199999999
4,26.254,41.184,101000.102
4,25.291,40.352,101000.398
4,27.331999999999997,41.482,101001.281
4,26.872,40.884,101002.242
4,25.476999999999997,40.499,101002.305
4,25.018,40.793,101002.461
4,26.616999999999997,40.051,101000.055
4,25.758000000000003,40.38,101000.008
5,27.439,40.515,101000.164
5,26.64,40.25,101000.125
5,25.013,40.015,101000.641
5,25.053,41.336999999999996,101000.883
5,25.006999999999998,40.021,101000.016
5,26.531,40.25,101001.695
5,25.695999999999998,40.274,101000.094
5,25.02,42.218999999999994,101000.04699999999
5,25.188000000000002,40.061,101000.133
5,25.064,40.036,101000.008
5,25.384,40.942,101001.086
5,25.142,40.048,101002.211
5,25.113000000000003,40.024,101000.133
5,27.409000000000002,41.494,101002.04699999999
5,25.171999999999997,40.568000000000005,101001.06199999999
5,27.073,40.051,101001.836
5,25.320999999999998,40.067,101000.031
5,25.926,40.006,101000.04699999999
5,25.013,40.931,101000.07
5,25.098000000000003,41.121,101000.984
5,25.758000000000003,40.361999999999995,101000.305
5,25.579,40.035,101000.477
5,25.058000000000003,40.501,101000.391
5,26.079,40.52,101000.367
5,25.483,42.306999999999995,101000.023
5,25.051,40.106,101000.734
5,25.186999999999998,40.298,101000.141
5,25.195,40.227,101000.016
5,27.335,40.205999999999996,101000.008
5,25.013,41.52,101000.344
6,27.414,41.007,101000.141
6,25.748,41.478,101000.492
6,25.006999999999998,41.556000000000004,101001.42199999999
6,25.428,40.278,101000.06199999999
6,25.085,40.168,101000.094
6,25.127,40.016999999999996,101000.055
6,25.094,40.775,101000.17199999999
6,25.019000000000002,40.019,101000.289
6,25.023000000000003,40.315,101000.32800000001
6,25.113000000000003,42.205,101002.023
6,25.182,42.254,101001.06199999999
6,27.208000000000002,40.055,101002.508
6,27.436999999999998,41.708999999999996,101001.125
6,27.447,40.363,101001.43800000001
6,27.499000000000002,40.013000000000005,101002.07800000001
6,25.831,42.5,101002.344
6,27.443,40.032,101002.234
6,25.326999999999998,41.663000000000004,101001.031
6,25.006,41.093,101002.133
6,27.503,41.57899999999999,101001.555
6,26.838,40.698,101000.25
6,26.037,40.02,101002.32
6,26.537,41.911,101000.508
6,27.502,42.388000000000005,101002.5
6,26.064,40.048,101001.641
6,26.267,42.088,101001.367
6,25.454,40.093,101001.164
6,26.217,41.613,101000.211
6,25.379,40.193000000000005,101001.734
6,25.45,41.782,101002.227
