node_id,temperature,humidity,pressure
2,25.011,40.134,101002.383
2,25.008000000000003,40.709,101000.117
2,25.267,40.146,101000.094
2,25.013,40.515,101000.04699999999
2,25.011999999999997,40.187,101001.289
2,26.682,40.009,101000.523
2,27.432,41.85,101000.07800000001
2,25.009,40.047,101000.125
2,25.738000000000003,41.324,101000.117
2,25.024,42.052,101001.367
2,27.284000000000002,40.015,101000.414
2,27.213,40.139,101001.391
2,25.807,40.568000000000005,101001.086
2,27.096,41.391999999999996,101000.211
2,25.024,40.07,101000.07
2,25.384,41.393,101000.79699999999
2,27.305999999999997,40.268,101000.344
2,25.039,40.014,101000.227
2,26.849,41.345,101000.008
2,27.456,41.782,101001.281
2,25.081,40.169000000000004,101001.258
2,25.706,40.939,101000.484
2,25.299,41.948,101000.391
2,26.676,41.031000000000006,101002.04699999999
2,25.121,40.19,101000.523
2,25.183000000000003,40.006,101002.102
2,25.037,41.397,101000.07
2,27.495,40.05,101002.492
2,25.009,42.041000000000004,101001.914
2,25.96,41.185,101000.141
2,27.474,40.093,101000.398
2,25.055,42.47,101000.883
2,27.096,40.013000000000005,101001.57800000001
2,25.05,40.361,101000.156
2,25.468000000000004,41.722,101001.875
2,27.175,40.049,101000.008
2,25.215,40.626999999999995,101000.04699999999
2,25.1,41.023999999999994,101000.133
2,25.704,40.135999999999996,101000.758
2,25.149,41.41,101000.117
2,25.121,42.206,101000.719
2,25.019000000000002,42.489,101001.43
2,26.621,40.021,101000.008
2,25.171999999999997,42.184,101002.42199999999
2,25.024,40.01,101000.031
2,25.388,40.135999999999996,101002.219
2,27.505,40.066,101000.008
2,26.057,41.551,101000.977
2,25.105999999999998,41.871,101000.664
2,25.070999999999998,40.288000000000004,101001.984
2,25.869,42.497,101001.31199999999
2,25.566,40.211999999999996,101000.406
2,27.46,40.75,101000.359
2,25.925,40.029,101000.883
2,25.691,40.957,101002.492
2,25.046,40.357,101002.234
2,25.061,42.398,101001.086
2,25.006,40.477,101000.539
2,26.83,42.353,101000.391
2,25.406,42.336000000000006,101002.484
2,25.075,42.058,101000.508
2,27.052,42.422,101000.008
2,25.436999999999998,41.004,101000.023
2,27.267,41.378,101001.43
2,25.893,40.233000000000004,101000.484
2,25.016,42.01,101002.18800000001
2,25.038,40.008,101000.008
2,27.16,41.18600000000001,101000.56199999999
2,27.256,40.111999999999995,101000.04699999999
2,27.223000000000003,41.019,101000.07800000001
3,25.026,42.498999999999995,101002.281
3,27.473000000000003,40.792,101002.42199999999
3,25.136999999999997,40.010999999999996,101000.969
3,25.504,40.194,101000.07
3,25.006999999999998,40.188,101000.008
3,26.845,42.474,101000.281
3,27.401,40.37,101001.445
3,27.124000000000002,42.489,101001.266
3,25.162,40.033,101000.039
3,25.4,40.078,101000.977
3,25.119,42.492,101001.93800000001
3,26.272,40.229,101001.367
3,25.284000000000002,40.115,101000.57
3,25.316,40.013000000000005,101000.06199999999
3,27.281,42.24100000000001,101000.016
3,27.18,40.03,101000.625
3,25.046999999999997,40.023,101000.211
3,25.252,41.946000000000005,101001.219
3,25.175,42.505,101000.016
3,26.049,40.625,101002.492
3,27.456999999999997,40.738,101001.789
3,26.099,42.506,101000.023
3,25.016,40.133,101002.492
3,27.160999999999998,40.009,101002.477
3,25.305999999999997,40.224000000000004,101001.344
3,27.465999999999998,40.07,101000.06199999999
3,25.311,40.007,101000.133
3,27.173000000000002,40.661,101000.18800000001
3,25.024,41.163000000000004,101000.54699999999
3,25.028000000000002,40.009,101000.016
3,27.314,42.501000000000005,101002.141
3,27.498,41.571000000000005,101002.32
3,26.915,40.746,101002.5
3,27.104,42.373000000000005,101001.445
3,25.209,40.007,101000.18800000001
3,27.243000000000002,41.163000000000004,101000.727
3,25.006999999999998,40.051,101000.68800000001
3,25.083000000000002,41.258,101000.016
3,27.427,40.826,101001.594
3,27.498,40.467,101000.133
