/ID-Task/  -/Lat/  -/Long/ -/Day/  -/Hour/ -/Minute/   -/Duration/ -/Remaining time/ -/Resources/    -/Coverage/ -/Ligitimacy/ -/on peak hour/ -/grid_number
1	 49.605030146401816	 6.129577634374387	 1	 9	 25	 40	 40	 9	 100	 True	 True	 112
2	 49.61347789889004	 6.127937981884763	 2	 18	 22	 50	 50	 2	 100	 True	 False	 127
3	 49.64666741345547	 6.104610465467524	 1	 18	 13	 40	 40	 3	 100	 True	 False	 229
4	 49.63472465684822	 6.141801074194946	 2	 9	 35	 50	 50	 2	 100	 True	 True	 189
5	 49.63037816441683	 6.1616906116651995	 2	 9	 29	 20	 20	 2	 100	 True	 True	 191
6	 49.639233286511946	 6.096368583537193	 1	 18	 41	 50	 50	 6	 100	 True	 False	 199
7	 49.63323636657951	 6.125523407540119	 2	 15	 19	 50	 50	 4	 100	 True	 False	 187
8	 49.61746320053317	 6.128586582211404	 1	 18	 28	 30	 30	 6	 100	 True	 False	 142
9	 49.58466124276805	 6.12420653926647	 2	 9	 9	 20	 20	 7	 100	 True	 True	 52
10	 49.63155625165288	 6.183843555063707	 2	 9	 20	 50	 50	 9	 100	 True	 True	 193
11	 49.581303981922645	 6.084970222964576	 1	 15	 19	 40	 40	 5	 100	 True	 False	 47
12	 49.63743505155642	 6.078551807555024	 2	 9	 17	 60	 60	 8	 100	 True	 True	 197
13	 49.60700516148807	 6.140732156568078	 1	 14	 11	 70	 70	 4	 100	 True	 False	 114
14	 49.62180999952827	 6.164229286423176	 1	 18	 32	 20	 20	 5	 100	 True	 False	 161
15	 49.60344841514379	 6.100538061200849	 1	 15	 21	 40	 40	 3	 100	 True	 False	 109
16	 49.62900970576829	 6.15781536855444	 2	 9	 19	 40	 40	 7	 100	 True	 True	 175
17	 49.61289837755108	 6.140793887830952	 1	 18	 5	 30	 30	 3	 100	 True	 False	 129
18	 49.621480372480704	 6.158671137928929	 2	 18	 30	 50	 50	 1	 100	 True	 False	 161
19	 49.60532188438691	 6.085977682213102	 1	 9	 54	 70	 70	 9	 100	 True	 True	 107
20	 49.616792170672255	 6.14354345713723	 2	 12	 25	 50	 50	 5	 100	 True	 False	 144
21	 49.608830324290636	 6.101578692663349	 2	 18	 45	 20	 20	 1	 100	 True	 False	 124
22	 49.60815203995573	 6.14682359656384	 1	 18	 41	 20	 20	 6	 100	 True	 False	 114
23	 49.60819335236345	 6.089321216129663	 2	 9	 27	 20	 20	 2	 100	 True	 True	 108
24	 49.64016411513859	 6.149110121128837	 1	 9	 21	 20	 20	 3	 100	 True	 True	 204
25	 49.61570893395638	 6.138334889064254	 1	 9	 27	 60	 60	 9	 100	 True	 True	 143
26	 49.59625344350472	 6.121587771960597	 1	 18	 18	 20	 20	 6	 100	 True	 False	 81
27	 49.615296343098414	 6.107706646337584	 2	 14	 40	 60	 60	 5	 100	 True	 False	 140
28	 49.60838700720793	 6.1859911417594455	 1	 18	 26	 30	 30	 2	 100	 True	 False	 119
29	 49.631949835328506	 6.160625861452019	 1	 15	 14	 60	 60	 2	 100	 True	 False	 191
30	 49.619048229608104	 6.175159267528374	 1	 9	 21	 70	 70	 1	 100	 True	 True	 147
31	 49.63039082621675	 6.111555682101085	 2	 14	 31	 40	 40	 3	 100	 True	 False	 185
32	 49.58364835657512	 6.112298649822056	 1	 18	 14	 60	 60	 7	 100	 True	 False	 50
33	 49.61532869169749	 6.129613700660144	 2	 9	 30	 50	 50	 9	 100	 True	 True	 142
34	 49.573848530467906	 6.1176864472306836	 1	 13	 18	 50	 50	 2	 100	 True	 False	 21
35	 49.64157014163594	 6.113230626661515	 1	 9	 11	 40	 40	 3	 100	 True	 True	 215
36	 49.635012631893005	 6.180723613433716	 1	 18	 37	 70	 70	 7	 100	 True	 False	 193
37	 49.63002883409342	 6.151933667780921	 1	 9	 55	 30	 30	 1	 100	 True	 True	 175
38	 49.6242004366542	 6.1251439761150035	 2	 12	 7	 20	 20	 4	 100	 True	 False	 157
39	 49.63333067772841	 6.109744243243391	 2	 9	 58	 70	 70	 8	 100	 True	 True	 185
40	 49.612302952144056	 6.099744618454502	 1	 9	 50	 70	 70	 3	 100	 True	 True	 124
41	 49.62115191380961	 6.143256174003306	 2	 18	 26	 30	 30	 1	 100	 True	 False	 159
42	 49.627005851514355	 6.1236767474932075	 1	 13	 1	 70	 70	 6	 100	 True	 False	 172
43	 49.61092250746089	 6.130995384847599	 2	 9	 44	 20	 20	 6	 100	 True	 True	 127
44	 49.62384000146352	 6.1505438681514715	 2	 15	 51	 30	 30	 4	 100	 True	 False	 160
45	 49.59804667844779	 6.123861544548669	 2	 9	 24	 60	 60	 7	 100	 True	 True	 97
46	 49.63185272197619	 6.158946091220943	 1	 12	 24	 20	 20	 6	 100	 True	 False	 191
47	 49.63778229149012	 6.116421547913011	 2	 18	 10	 30	 30	 1	 100	 True	 False	 201
48	 49.614024852689795	 6.120703371397551	 1	 9	 36	 50	 50	 1	 100	 True	 True	 141
49	 49.625745366556174	 6.107119566773184	 1	 9	 56	 30	 30	 9	 100	 True	 True	 170
50	 49.625737148035796	 6.177946083357415	 1	 18	 1	 60	 60	 3	 100	 True	 False	 178
51	 49.59396633602028	 6.127140843304395	 2	 18	 49	 60	 60	 4	 100	 True	 False	 82
52	 49.60162405611847	 6.10419350125384	 1	 9	 29	 40	 40	 4	 100	 True	 True	 94
53	 49.598914488719295	 6.132255790099057	 1	 9	 6	 40	 40	 8	 100	 True	 True	 98
54	 49.60367998923702	 6.082285166373635	 1	 18	 34	 70	 70	 2	 100	 True	 False	 107
55	 49.644791235248945	 6.101137711194612	 1	 12	 50	 30	 30	 7	 100	 True	 False	 214
56	 49.60384123125927	 6.099134494472928	 2	 18	 16	 60	 60	 2	 100	 True	 False	 109
57	 49.611785770462795	 6.126101125597155	 1	 18	 37	 50	 50	 3	 100	 True	 False	 127
58	 49.61668948804057	 6.115272948162546	 2	 9	 46	 40	 40	 8	 100	 True	 True	 141
59	 49.63555428827354	 6.180015814931339	 2	 15	 23	 60	 60	 4	 100	 True	 False	 193
60	 49.632281738702204	 6.1135331455409165	 1	 14	 2	 50	 50	 2	 100	 True	 False	 185
61	 49.62913610344445	 6.134777626867267	 1	 18	 21	 40	 40	 7	 100	 True	 False	 173
62	 49.618959297532705	 6.1712059585064	 1	 18	 37	 70	 70	 1	 100	 True	 False	 147
63	 49.56527391681373	 6.103171453371493	 1	 9	 5	 70	 70	 6	 100	 True	 True	 4
64	 49.58349673286536	 6.115895162346234	 1	 18	 24	 50	 50	 4	 100	 True	 False	 51
65	 49.611129677440665	 6.167238031066693	 2	 12	 56	 70	 70	 9	 100	 True	 False	 132
66	 49.63212742075833	 6.106320463854031	 2	 9	 9	 30	 30	 1	 100	 True	 True	 185
67	 49.60681008112158	 6.129385689985024	 2	 9	 15	 60	 60	 9	 100	 True	 True	 112
68	 49.61612287658756	 6.101142491566821	 1	 9	 43	 20	 20	 1	 100	 True	 True	 139
69	 49.62156462235906	 6.107658644882986	 1	 13	 54	 20	 20	 1	 100	 True	 False	 155
70	 49.6273319526627	 6.154693038900442	 1	 12	 2	 20	 20	 4	 100	 True	 False	 175
71	 49.62843454553913	 6.170717530604824	 1	 9	 35	 40	 40	 6	 100	 True	 True	 177
72	 49.643386818998195	 6.095239517532405	 1	 18	 29	 40	 40	 3	 100	 True	 False	 213
73	 49.633393134586306	 6.176391459992864	 2	 13	 36	 50	 50	 9	 100	 True	 False	 193
74	 49.627900683069	 6.119662266867828	 2	 14	 10	 60	 60	 7	 100	 True	 False	 171
75	 49.56721932434811	 6.10226521792334	 1	 18	 56	 50	 50	 1	 100	 True	 False	 4
76	 49.63825424254493	 6.081781901484979	 1	 9	 19	 70	 70	 5	 100	 True	 True	 197
77	 49.65011552909207	 6.160172540618873	 1	 18	 25	 20	 20	 1	 100	 True	 False	 236
78	 49.606222485443325	 6.162088728866001	 1	 9	 24	 60	 60	 5	 100	 True	 True	 116
79	 49.61817504104335	 6.1369901361500165	 1	 9	 46	 30	 30	 1	 100	 True	 True	 143
80	 49.603863829663425	 6.083912074025709	 1	 9	 42	 70	 70	 5	 100	 True	 True	 107
81	 49.602376098727866	 6.120296558053225	 1	 18	 44	 30	 30	 4	 100	 True	 False	 96
82	 49.60198596194146	 6.142512544201146	 1	 13	 3	 60	 60	 4	 100	 True	 False	 99
83	 49.58756493488587	 6.138069718586781	 2	 9	 41	 60	 60	 2	 100	 True	 True	 68
84	 49.6197397858223	 6.174446185105723	 2	 18	 23	 40	 40	 4	 100	 True	 False	 162
85	 49.621719892521305	 6.164444186965242	 1	 18	 44	 70	 70	 2	 100	 True	 False	 161
86	 49.6313538828529	 6.171476950884257	 2	 14	 24	 60	 60	 7	 100	 True	 False	 192
87	 49.63833468531513	 6.145822698727902	 1	 9	 25	 20	 20	 5	 100	 True	 True	 204
88	 49.617783401585996	 6.170435469882057	 2	 15	 45	 40	 40	 7	 100	 True	 False	 147
89	 49.634713393540764	 6.163046069250263	 2	 9	 39	 60	 60	 8	 100	 True	 True	 191
90	 49.61601493606963	 6.136683275561622	 2	 12	 23	 30	 30	 8	 100	 True	 False	 143
91	 49.62747998696052	 6.167097721800968	 1	 18	 55	 70	 70	 9	 100	 True	 False	 177
92	 49.59193108780514	 6.120438218185899	 2	 9	 45	 50	 50	 1	 100	 True	 True	 66
