/User_ID/ /X/ /Y/ /Day/ /Hour/ /Minute/ /Duration/ /Remaining Time/
1	47.130510276118926	49.29096335306843	2	12	5	40	40	
2	49.10227652302006	48.041060748016044	2	12	13	40	32	
3	48.21082734220935	49.02490036610913	2	12	21	40	24	
4	49.21984712382974	47.868697156111914	2	12	29	40	16	
5	47.29455078051487	48.42340641757012	2	12	37	40	8	
6	46.46414675095822	49.1369183189861	2	12	45	40	0	
7	48.355642789922804	49.4517507739236	2	12	53	40	-8	
8	47.865314207789055	47.397793874681675	2	13	1	40	-16	
25	50.914815528891594	49.32622081593537	2	18	49	30	30	
26	47.54879518663976	48.21680860001478	2	18	57	30	22	
27	48.44679224066148	49.595655931311114	2	19	5	30	14	
28	47.83108883537207	47.260638931921136	2	19	13	30	6	
29	48.99727059558842	49.498658790451	2	19	21	30	-2	
30	49.035883778359135	48.97044306096079	2	19	29	30	-10	
31	47.266868487415294	47.863009493874976	2	19	37	30	-18	
32	48.00691886961644	49.65953966035454	2	19	45	30	-26	
33	49.7703373896394	49.836954932950825	2	15	30	30	30	
34	47.91115449700284	48.221002754009405	2	15	38	30	22	
35	49.777798827344064	49.30739335481708	2	15	46	30	14	
36	47.99454173777805	47.365545780569484	2	15	54	30	6	
37	47.46952812052975	47.2794076634802	2	16	2	30	-2	
38	48.75416504094161	49.165167746864476	2	16	10	30	-10	
39	47.334935868406376	48.08637292582746	2	16	18	30	-18	
40	49.125745809532106	48.14261456368546	2	16	26	30	-26	
49	48.655141455347916	47.08624251926502	2	9	31	50	50	
50	47.00807530141793	47.27612769368637	2	9	39	50	42	
51	46.30071928565623	48.364346186931954	2	9	47	50	34	
52	49.45820737900209	49.55112611633413	2	9	55	50	26	
53	49.783862222625814	47.401478149907426	2	10	3	50	18	
54	47.5325072545097	48.829150826088224	2	10	11	50	10	
55	49.114728559842376	47.70714262503926	2	10	19	50	2	
56	49.64274764020858	47.93502304652907	2	10	27	50	-6	
65	47.53464569301576	48.87264580432663	2	15	28	30	30	
66	49.47624888550621	48.94992002554929	2	15	36	30	22	
67	47.20545042337154	49.7958519839329	2	15	44	30	14	
68	48.475905028384375	48.61134483625254	2	15	52	30	6	
69	48.02810191492694	49.62456520127952	2	16	0	30	-2	
70	47.0869369370407	48.418922466384345	2	16	8	30	-10	
71	49.00091456144968	49.0492494928778	2	16	16	30	-18	
72	48.2801743522812	47.153096806840665	2	16	24	30	-26	
89	48.35434415536848	48.31639774896935	2	9	56	50	50	
90	49.481655272380586	47.46408863950167	2	10	4	50	42	
91	48.43231879672041	48.96012965727948	2	10	12	50	34	
92	49.075142175631285	47.75582290829383	2	10	20	50	26	
93	48.009025562604066	48.50497015319591	2	10	28	50	18	
94	46.90208157553521	48.31243391791218	2	10	36	50	10	
95	47.692330820757164	48.901858934177696	2	10	44	50	2	
96	48.65911553515608	46.61597860285572	2	10	52	50	-6	
97	50.22683907461714	49.920227065891574	2	18	5	30	30	
98	47.575647473601656	49.41982066400223	2	18	13	30	22	
99	49.547411709013886	48.12690136758168	2	18	21	30	14	
100	47.804843081596005	49.65942884331676	2	18	29	30	6	
101	48.85633178441927	48.74987494098133	2	18	37	30	-2	
102	49.40183835044286	47.69432751177504	2	18	45	30	-10	
103	50.5559798531735	46.7645504385755	2	18	53	30	-18	
104	48.55031274030028	50.37845807191529	2	19	1	30	-26	
129	48.97940883284748	48.68073899317875	2	18	45	60	60	
