/Task_ID/ /X/ /Y/ /Day/ /Hour/ /Minute/ /Duration/ /Remaining Time/
1	-0.38854243977220904	0.7778848966517977	1	12	55	60	60	
2	0.028203711154656082	-0.65310991235027	1	13	3	60	52	
3	0.49205121989903655	-0.42417201528115717	1	13	11	60	44	
4	-0.4697344077314004	-0.23521407655672563	1	13	19	60	36	
5	0.17354644537473488	-0.5337828262137128	1	13	27	60	28	
6	-0.7340156452468777	1.3866200558394923	1	13	35	60	20	
7	-1.5705557179222034	0.8375050988027479	1	13	43	60	12	
1	-0.6602626096285573	-0.26116167740094653	1	15	3	60	60	
2	1.067528311460105	1.0813648280007777	1	15	11	60	52	
3	0.18379999272821027	1.3359868341650263	1	15	19	60	44	
4	-0.4050467167853516	-1.287252945193321	1	15	27	60	36	
5	0.7317583838799568	-0.008377818268121812	1	15	35	60	28	
6	-0.1519735676581188	-1.0382433981543053	1	15	43	60	20	
7	-0.587873079713273	1.3989431610511902	1	15	51	60	12	
1	-0.12382991589984893	0.6170361643217623	1	18	43	50	50	
2	1.2909623011027969	1.829118294131052	1	18	51	50	42	
3	-1.0768308514185803	-0.29439635913173934	1	18	59	50	34	
4	0.0845049226811974	-0.3419745938866072	1	19	7	50	26	
5	-0.13359259095988818	0.8407403986053469	1	19	15	50	18	
6	-0.028436110895867363	-2.2598814713982254	1	19	23	50	10	
1	0.09139545934334731	1.638088277743134	1	12	50	60	60	
2	-0.46616569002363467	-0.029569815408290106	1	12	58	60	52	
3	1.1004207675170665	0.7337264810760703	1	13	6	60	44	
4	-1.3269998365589986	0.652153296305565	1	13	14	60	36	
5	-1.0297652173461131	1.097236337803697	1	13	22	60	28	
6	-0.46563732164793287	-0.7049758752783443	1	13	30	60	20	
7	1.5496705989870203	-0.5824808608488827	1	13	38	60	12	
1	-0.02523870669646178	1.4522523557210802	1	9	0	60	60	
2	-0.8619851551483203	-0.19202251650674604	1	9	8	60	52	
3	-1.3984479752548549	0.19657076835521967	1	9	16	60	44	
4	-0.9597577671449741	0.10806790924480185	1	9	24	60	36	
5	-0.9245281228021393	0.5392169941479577	1	9	32	60	28	
6	0.4121780820339248	0.5968913543246875	1	9	40	60	20	
7	1.3497153886121844	0.8071259496026593	1	9	48	60	12	
1	0.7583105344038562	1.050943295853082	1	18	43	30	30	
2	-0.45707285801856967	-0.8492795180079296	1	18	51	30	22	
3	0.03973920999972952	1.8101794618785372	1	18	59	30	14	
1	-0.26032750037021773	-1.3915089380916486	1	9	12	80	80	
2	1.839698110610049	-1.3192957272276147	1	9	20	80	72	
3	-0.2601707155903986	0.6903972934285175	1	9	28	80	64	
4	1.6425963073697172	-1.4696297794104167	1	9	36	80	56	
5	1.372045843176137	0.8749777580979325	1	9	44	80	48	
6	0.37884401458423395	-0.723734471229663	1	9	52	80	40	
7	-1.0953403710583947	1.0306780659226809	1	10	0	80	32	
8	-0.5016689645382745	1.8243449751235423	1	10	8	80	24	
9	-0.5007359429311057	0.0057980144933770334	1	10	16	80	16	
10	0.8928816239761338	0.5940077492895813	1	10	24	80	8	
1	-0.3107213661535385	0.5564401148705552	1	13	58	20	20	
2	0.4363299686947738	0.013377764490402533	1	14	6	20	12	
1	1.164909539932089	1.8708849582293026	1	14	24	40	40	
2	1.2506940517620364	-0.5724615444059161	1	14	32	40	32	
3	0.8766254972898395	-0.5263097953524151	1	14	40	40	24	
4	-1.8277967143059497	0.31976221608367045	1	14	48	40	16	
5	1.6004976610899035	-1.0043284426806136	1	14	56	40	8	
1	0.4009533811764105	0.6764654721379267	1	9	44	70	70	
2	1.376387938680441	0.03858885480215042	1	9	52	70	62	
3	-0.1885103039662982	1.7751501782785326	1	10	0	70	54	
4	-2.400815402138056	0.07444608977933884	1	10	8	70	46	
5	-0.11417480871716155	-1.2354961182160051	1	10	16	70	38	
6	0.7400158086424211	0.271616044442376	1	10	24	70	30	
7	0.36203629731684783	0.8234637689971513	1	10	32	70	22	
8	-0.1667584541078977	-0.07740303121845493	1	10	40	70	14	
1	1.4986528242897068	-1.109781763905694	1	9	33	30	30	
2	-0.5916235674547333	0.5632111036425068	1	9	41	30	22	
3	-0.6170040265868153	-1.084310899908608	1	9	49	30	14	
1	-0.2167703092628784	-1.3877000996443183	1	9	56	30	30	
2	0.8296011579053828	1.1017541608121648	1	10	4	30	22	
3	0.7551422504939892	-0.7448734591291373	1	10	12	30	14	
1	1.0558032723405317	0.9222760554157607	1	9	46	50	50	
2	0.36078234249502955	0.9708486181824517	1	9	54	50	42	
3	-1.52976731756317	-1.0139744265164492	1	10	2	50	34	
4	-1.4763288169028501	-1.1309252413985706	1	10	10	50	26	
5	1.0270014361505744	-1.0954646602446956	1	10	18	50	18	
6	-1.677095283252562	1.336154526237584	1	10	26	50	10	
1	-0.957541669737221	-0.5478493546884039	1	15	6	50	50	
2	1.278031631290857	0.12528448943787407	1	15	14	50	42	
3	-0.6376248498697971	-1.1533098776905888	1	15	22	50	34	
4	2.1144229063368156	-1.6149149317677831	1	15	30	50	26	
5	-1.3457333830780285	-0.0016224893035542845	1	15	38	50	18	
6	-0.7882026677733082	0.5863129815090626	1	15	46	50	10	
1	-2.325126442191117	-0.05891560558964714	1	12	46	20	20	
2	0.5018426069513604	-0.9229440743659854	1	12	54	20	12	
1	0.34377351676061374	-0.30975040628154815	1	9	41	50	50	
2	-0.6880662371937375	0.15105612759218	1	9	49	50	42	
3	-0.4164413673095583	-2.836718941129382	1	9	57	50	34	
4	-0.3302234154534078	-0.24275796233311744	1	10	5	50	26	
