/Task_ID/ /X/ /Y/ /Day/ /Hour/ /Minute/ /Duration/ /Remaining Time/
1	0.7561577139852128	0.4223505795086786	1	9	5	50	50	
2	0.290815520407665	-0.6182915115531834	1	9	13	50	42	
3	-1.5249410244925274	0.5464726387715366	1	9	21	50	34	
4	-0.6441035171096261	1.008285265609057	1	9	29	50	26	
5	-0.03312815596293814	1.0536003608615288	1	9	37	50	18	
6	-1.0293373604563025	-0.5922198853994562	1	9	45	50	10	
1	1.1214923836770805	0.22293594068881625	1	18	58	30	30	
2	0.6050540689111518	-0.9974831020858855	1	19	6	30	22	
3	0.8028550925155408	-0.30532091453543914	1	19	14	30	14	
1	0.5826295758320634	1.5938939374889303	1	12	52	70	70	
2	0.23532692914485576	-1.406861852605072	1	13	0	70	62	
3	0.9208580602178458	-0.5052420460913749	1	13	8	70	54	
4	0.5278115724278255	0.7721430597900087	1	13	16	70	46	
5	0.15251045960535137	1.7752275114545635	1	13	24	70	38	
6	1.5955963957133905	0.8434463289581502	1	13	32	70	30	
7	1.4507408704315916	0.14067433309556815	1	13	40	70	22	
8	2.615112611454557	1.7394938236947157	1	13	48	70	14	
1	-0.7132792214471672	0.4190821080681238	1	13	11	70	70	
2	-0.4008230568070727	1.2662303929457275	1	13	19	70	62	
3	0.2664683565893344	-0.6502925492364624	1	13	27	70	54	
4	-1.5719011640841978	-0.02683896720965457	1	13	35	70	46	
5	1.5382211900693372	0.11446141092119792	1	13	43	70	38	
6	-0.7546203795219945	-1.0793234724232215	1	13	51	70	30	
7	0.057456856962121716	-0.8677946057476892	1	13	59	70	22	
8	0.3748103380678295	0.4695298608934512	1	14	7	70	14	
1	-1.2341793638738343	1.9846700085410722	1	9	44	60	60	
2	0.8464931975085338	0.3708268828846613	1	9	52	60	52	
3	-0.3102494038269183	0.8613850015501111	1	10	0	60	44	
4	0.10434370721270216	0.8559210383236996	1	10	8	60	36	
5	-0.23301857651085692	0.4332906081566284	1	10	16	60	28	
6	-2.279229526483615	-1.2017954935997015	1	10	24	60	20	
7	0.7903198545129523	0.43202711558185874	1	10	32	60	12	
1	0.44283931528440756	0.008562637112667972	1	18	38	20	20	
2	-0.5953270022884015	0.5094147525359363	1	18	46	20	12	
1	-0.2022767268703134	1.5696844132096017	1	9	12	50	50	
2	-1.7991721665153282	0.7026983953212781	1	9	20	50	42	
3	-1.043522539837495	0.2267847052242987	1	9	28	50	34	
4	0.2423720446492543	-1.155012307801159	1	9	36	50	26	
5	-1.1392306984842469	0.5633163272354734	1	9	44	50	18	
6	0.5511974228563802	-0.1951209686810477	1	9	52	50	10	
1	-0.5621376048306522	0.30621685000182686	1	9	38	70	70	
2	-0.7228861688322813	0.43603092953173855	1	9	46	70	62	
3	-1.9931005779066395	0.5997989975060044	1	9	54	70	54	
4	0.07180799730463519	-0.8938859519093894	1	10	2	70	46	
5	-0.5511807031285149	2.2200454797507136	1	10	10	70	38	
6	-1.3509274206843382	1.5955462858830096	1	10	18	70	30	
7	-0.6555556525223813	-0.4187670920712	1	10	26	70	22	
8	0.2913368594477719	0.9870378702893761	1	10	34	70	14	
1	-1.229426242973476	0.4259659449224014	1	9	43	60	60	
2	-1.0874498555778351	-0.5931819427873083	1	9	51	60	52	
3	-0.1531587137854551	1.0275144494856903	1	9	59	60	44	
4	1.2613566017644215	-0.4633327274841144	1	10	7	60	36	
5	-0.015877104044464217	1.2340454496073974	1	10	15	60	28	
6	0.7227551035093082	-0.5969345386545378	1	10	23	60	20	
7	0.4001396731240173	0.7289176582448839	1	10	31	60	12	
1	-1.9380854833263172	0.6335752941315576	1	9	50	40	40	
2	-1.2843390772223273	0.4675578794522196	1	9	58	40	32	
3	-0.42150205491041204	-0.46251597897313307	1	10	6	40	24	
4	-0.9977079086133722	-0.7928421579789984	1	10	14	40	16	
5	-0.02420076549039897	0.5897726327067053	1	10	22	40	8	
1	-0.23008194837242793	0.9042995644942972	1	13	27	70	70	
2	-0.7841884635351692	1.8365415233956501	1	13	35	70	62	
3	-0.6458546438149662	-1.236687082250502	1	13	43	70	54	
4	-0.10373048898488017	-0.7957936926185489	1	13	51	70	46	
5	-0.031143781830566084	0.7306805262456462	1	13	59	70	38	
6	0.2677194655621181	-0.1992426152084809	1	14	7	70	30	
7	-0.9777083157612219	-1.3798945143986812	1	14	15	70	22	
8	-0.4533029549327406	-0.5280482560892683	1	14	23	70	14	
1	1.0541038358698873	-0.18767679743486285	1	9	25	50	50	
2	-0.637398673467931	-0.26648604451583374	1	9	33	50	42	
3	0.3892548722796857	-0.14835322763777808	1	9	41	50	34	
4	-0.2639223482700591	0.629831630852754	1	9	49	50	26	
5	-0.3147018595490579	1.6312954818331846	1	9	57	50	18	
6	1.426939840975584	0.3201972149230238	1	10	5	50	10	
1	0.9311562150551368	-0.47121585334331223	1	9	38	20	20	
2	0.19324023576541846	-0.8612584310895974	1	9	46	20	12	
1	0.6549466584379611	0.006086438367852253	1	13	0	60	60	
2	1.7185011391066518	2.0870081368627376	1	13	8	60	52	
3	-0.2706137454078151	0.2626180413082397	1	13	16	60	44	
4	0.33346419612867	-0.3460476922870939	1	13	24	60	36	
5	0.4896463080336067	-2.170300600286387	1	13	32	60	28	
6	0.7181296545893339	0.6807842076397143	1	13	40	60	20	
7	1.1672123404680026	-0.8559303198544874	1	13	48	60	12	
1	-0.6323102774797569	1.2630861605886239	1	9	29	20	20	
2	0.111218550445015	1.2763548050153724	1	9	37	20	12	
1	-0.399436061502444	-0.13292242708119198	1	18	32	70	70	
2	-0.02128827210680946	-0.10028145577686697	1	18	40	70	62	
3	-0.31522864827858094	0.43082171945416214	1	18	48	70	54	
4	-0.053049420421910416	-0.36508151792516763	1	18	56	70	46	
5	0.9009269027922765	-0.07522312495345855	1	19	4	70	38	
6	-1.1540673991425268	-1.3874405516724617	1	19	12	70	30	
7	-0.6590000319258226	1.2174585100375082	1	19	20	70	22	
8	-1.194871509041731	-1.284672184983819	1	19	28	70	14	
1	0.5305322630460514	-0.26162141332217054	1	12	23	20	20	
2	1.1124765493849558	1.6680069007899558	1	12	31	20	12	
1	-1.1118345786513928	0.4901089517758173	1	18	23	40	40	
2	2.2502722372532173	-0.2172986922564857	1	18	31	40	32	
3	0.4861523762860637	-0.29587578375482687	1	18	39	40	24	
4	-1.7603957328288342	1.1537637390402697	1	18	47	40	16	
5	-0.45243479779822465	0.5189585627826329	1	18	55	40	8	
1	-0.2697253079915577	0.7644339444744924	1	18	54	20	20	
2	-1.8289788922285948	1.185154838298734	1	19	2	20	12	
1	1.4788129773627376	-1.375483726534744	1	9	9	40	40	
2	1.1036257400830254	1.0407187822378055	1	9	17	40	32	
3	0.06188982829891113	-1.340459045088225	1	9	25	40	24	
4	0.5312156995756753	1.5322439740508298	1	9	33	40	16	
5	-0.4759765234901735	1.538582003925935	1	9	41	40	8	
1	-2.111724743210881	-0.8050125327939551	1	18	36	40	40	
2	-0.37269626295223135	-2.0094871897601347	1	18	44	40	32	
3	-1.1177383084693233	0.14260810826574535	1	18	52	40	24	
4	-0.6507506592106873	0.2554633293969936	1	19	0	40	16	
5	-0.718106165574185	0.559605917810146	1	19	8	40	8	
1	-0.5319588805443023	0.9706066542340749	1	9	57	40	40	
2	-0.46225840232899157	-0.6891763538443848	1	10	5	40	32	
3	-1.0709484729012142	-0.7441038359824397	1	10	13	40	24	
4	-0.2951045051044747	-0.5238538353036086	1	10	21	40	16	
5	-0.2791478443698365	-0.1722382827525607	1	10	29	40	8	
1	0.7126608509945006	-0.42109399083696114	1	18	40	60	60	
2	1.13856638754769	0.4500933722833124	1	18	48	60	52	
3	0.31923380062637013	-2.1255640444656643	1	18	56	60	44	
4	0.3367934291212982	0.25780777864641863	1	19	4	60	36	
5	-0.3227658956859922	-0.3717581529148801	1	19	12	60	28	
6	0.3471339320643895	-0.21928443580229387	1	19	20	60	20	
7	0.8424466433090163	0.5564796811221665	1	19	28	60	12	
1	-0.30373316771094416	-1.8432795213278836	1	18	30	40	40	
2	-0.8780912228455385	-2.171119709631132	1	18	38	40	32	
3	-0.2551163982372794	0.8001459353448437	1	18	46	40	24	
